XE,YE,ZE,Num_Solutions
-0.02386062955952145,-0.06039227189024543,0.8233661295089618,4
-0.06672929581642034,-0.0817166013930157,0.7300006977085721,4
-0.09054924793273855,-0.09356545399376193,0.6285030721014506,2
-0.09419808848524552,-0.09538051112146548,0.5236558262582393,1
0.09373186133575537,-0.0018977759832530371,0.11757427447597735,0
0.17399579343825114,0.03802822789763878,0.06304750262755199,4
0.26290358453386864,0.08225398060300326,0.029149996660249533,4
0.35626589473042203,0.1286955622897383,0.017479008876084,4
0.4496834869564114,0.1751646431341148,0.02858447684636245,2
0.5387545192481399,0.21947159755061804,0.0619431103237853,2
0.6192819597794927,0.25952867946715547,0.11598304870700826,2
0.6874713512270303,0.2934483970321186,0.18815792719661115,4
0.7401096058028915,0.31963245133181895,0.27506686164122673,4
0.7747164061239515,0.3368470483211549,0.3726146983814348,4
0.7896610779001476,0.344281035265292,0.47620497811016926,4
0.7842394273946192,0.34158412230009927,0.5809565212821693,4
